"FTR","Home_Overall","Away_Overall","HGKPP","AGKPP","HCKPP","ACKPP","HSTKPP","ASTKPP","HForm","AForm","HSt","ASt","HStWeighted","AStWeighted","HTGD","ATGD"
"H",-0.286580449074346,-0.877323421129816,0.465410600324235,0.67912555052202,1.02762455095138,-0.0811131534598417,0.800847406729252,0.0188553478698993,-0.253377017870507,-0.605082812446998,0.979988922342279,0.589743495363028,0.66163485872361,0.526712616250878,0.993551246250331,-0.069558989115703
"A",-0.869772246132439,-0.302029374487313,-0.951105714273495,-0.433647758542406,0.0341746757083625,0.327174531740682,-1.43756334508194,0.838653081343636,-1.2002806763887,-0.490947642827391,-1.99111501393676,-0.00224957366229594,-1.86169148535479,0.434893249356855,-1.68750647839731,-0.991602853321735
"A",-0.286580449074346,-0.0143823511660618,0.182107337404689,1.23551220505423,-0.959275199534655,1.41594169227541,-0.598159313152746,1.38518490365946,-0.159278436572239,-0.323564373442684,0.385768135086468,0.885740029875692,0.568178327461448,0.710351350038924,-0.65164326660163,0.606606511302054
"H",-0.286580449074346,-1.16497044445107,0.182107337404689,-0.990034413074619,2.58876006919041,-0.489400838660365,0.241244718776453,-0.117777607709057,0.038877099119842,0.0334468811103486,0.0886577414585668,-0.594242642687625,-0.272930453898018,-0.0242035851132617,-1.50470708808042,-0.131028580062772
"H",-1.45296404319053,-0.589676397808565,-0.667802451353949,-0.990034413074619,0.885703140202378,-1.30597620906141,0.940748078717452,-0.391043518866969,0.470217885931377,-0.577821940140457,0.979988922342279,-0.890239177200284,1.22237404629659,-1.30967472162959,-0.0423119655453482,-0.991602853321735
"H",2.04618673915803,-0.302029374487313,1.03201712616333,-0.1554544312763,1.8791530154454,-1.03378441892773,0.521046062752853,-0.800942385603837,2.9620124008791,-0.584952427552329,0.682878528714373,0.293746960850364,1.50274364008308,-0.299661685795334,4.28394027195425,-0.74572448953346
"H",-0.286580449074346,-0.877323421129816,-0.101195925514857,0.122738895989807,-0.249668145789642,-0.0811131534598417,1.36045009468205,0.975286036922592,-0.40303677628313,-0.626292527648818,0.979988922342279,-0.00224957366229594,1.31583057755875,-0.207842318901311,-0.834442656918515,-1.0530724442688
"A",-1.16136814466149,1.13620574211894,-0.951105714273495,1.79189885958645,0.601860318704372,0.871558112008047,0.381145390764653,1.93171672597528,-0.330669864930393,2.28861124401262,-0.505563045797245,1.77372963341368,-0.36638698516018,1.44490628519111,-0.225111355862233,2.32775505781998
"H",-0.578176347603393,-2.31555853773607,-0.384499188434403,-1.26822774034073,0.0341746757083625,-0.625496733727206,0.101344046788253,-1.21084125234071,-0.0419537844153891,-1.14372938440948,-0.505563045797245,-1.18623571171295,-0.833669641470998,-1.67695218920569,0.01862116456028,-1.79070753563363
"H",0.296611347983747,-0.302029374487313,1.03201712616333,0.122738895989807,2.4468386584414,1.96032527254278,0.800847406729252,-0.391043518866969,1.13939838562251,0.381631178574057,0.979988922342279,-0.00224957366229594,1.31583057755875,0.343073882462833,1.11541750646159,-1.42188998995122
"H",0.588207246512793,-0.877323421129816,-0.384499188434403,-1.54642106760683,0.601860318704372,0.463270426807523,0.660946734741052,-0.664309430024881,-0.0453260970013916,-1.24210469259213,0.0886577414585668,-2.07422531525094,0.194352202412796,-1.95241028988776,1.05448437635596,-1.8521771265807
"H",0.00501544945470034,-0.302029374487313,1.31532038908287,0.400932223255914,1.73723160469639,0.463270426807523,1.08064875070565,0.0188553478698993,0.118146945729173,-0.104443193789231,0.979988922342279,0.885740029875692,1.31583057755875,0.985809450720996,0.68888559572219,1.0983632388786
"D",-0.869772246132439,-0.589676397808565,0.465410600324235,0.400932223255914,-1.66888225327967,0.0549827416069996,-0.178457297188146,-0.254410563288012,0.550234063917782,-0.0285383648250618,0.682878528714373,0.589743495363028,0.848547921247934,0.343073882462833,0.262353684982793,0.237788965619641
"A",-1.74455994171958,2.28679383540395,-1.51771224011259,0.400932223255914,-0.817353788785652,1.00765400707489,-0.738059985140946,1.38518490365946,-0.131977387566485,0.756073970132427,-0.208452652169339,1.18173656438835,-0.553300047684508,1.07762881761502,0.0795542946659081,0.422197738460847
"D",-1.16136814466149,0.27326467215519,-0.384499188434403,0.957318877788127,0.0341746757083625,-0.0811131534598417,-0.038556625199947,-0.254410563288012,-0.277201089960177,0.460357540350691,-1.09978383305305,0.885740029875692,-0.833669641470998,0.526712616250878,-0.164178225756605,0.114849783725503
"A",-2.91094353583577,-0.302029374487313,-0.101195925514857,-0.433647758542406,-0.249668145789642,0.871558112008047,-0.458258641164546,0.565387170185724,0.33257652440799,0.555724743734606,0.385768135086468,0.589743495363028,0.194352202412796,0.893990083826973,0.0795542946659081,0.237788965619641
"H",0.296611347983747,1.4238527654402,0.182107337404689,0.122738895989807,-1.52696084253066,0.599366321874364,-0.178457297188146,1.11191899250155,-0.0380533846586727,-0.518816181430788,-0.505563045797245,-0.00224957366229594,0.100895671150634,-0.116022952007289,-0.0423119655453482,-0.069558989115703
"H",-0.286580449074346,-0.589676397808565,-1.23440897719304,-0.711841085808513,0.45993890795537,-1.30597620906141,-1.15776200110554,-0.664309430024881,-0.665773299896971,0.446784345915161,-1.39689422668096,0.885740029875692,-1.30095229778181,0.710351350038924,-0.346977616073489,0.114849783725503
"H",-1.16136814466149,-0.877323421129816,-0.101195925514857,0.122738895989807,0.176096086457365,0.871558112008047,-0.038556625199947,-1.34747420791966,-0.167404418440068,-0.0843179904462417,-0.208452652169339,-0.594242642687625,0.100895671150634,-0.116022952007289,-0.0423119655453482,-0.192498171009841
"A",-0.286580449074346,-0.302029374487313,-2.08431876595168,-0.1554544312763,0.601860318704372,0.191078636673841,-1.99716603303474,0.0188553478698993,-0.611609967766567,-0.00112537731561511,-1.39689422668096,-0.29824610817496,-1.39440882904397,-0.666939153371428,-0.346977616073489,-0.00808939816863425
"H",-0.869772246132439,-0.302029374487313,-0.384499188434403,-1.26822774034073,1.02762455095138,1.00765400707489,-1.57746401707014,-0.800942385603837,-0.414413348535437,-0.145883625691086,-0.802673439425146,-0.890239177200284,-0.459843516422346,-0.207842318901311,-0.225111355862233,-0.315437352903978
"H",2.33778263768707,-0.589676397808565,0.465410600324235,-1.26822774034073,1.45338878319839,-1.44207210412825,1.22054942269385,-0.527676474445925,1.2730352848559,-0.12470287074196,1.27709931597018,-0.00224957366229594,1.59620017134524,-0.207842318901311,0.567019335510934,0.0533801927784345
"H",-0.286580449074346,-1.74026449109357,0.182107337404689,-1.54642106760683,-0.10774673504064,-1.03378441892773,0.241244718776453,-0.800942385603837,0.31109961356739,-0.56771812631273,-0.208452652169339,-0.594242642687625,0.287808733674958,-1.21785535473557,0.0795542946659081,-0.069558989115703
"H",-0.578176347603393,0.27326467215519,-0.101195925514857,0.400932223255914,-0.249668145789642,-1.71426389426194,-0.178457297188146,-0.117777607709057,0.22534307236905,0.126901059848223,0.0886577414585668,0.293746960850364,0.100895671150634,0.893990083826973,0.262353684982793,-0.00808939816863425
"D",0.296611347983747,-2.89085258437858,0.465410600324235,-0.433647758542406,-0.10774673504064,0.327174531740682,0.660946734741052,0.155488303448856,0.299947017328559,-0.27445972223768,0.385768135086468,-0.00224957366229594,0.194352202412796,-0.666939153371428,0.140487424771536,-0.00808939816863425
"D",-0.869772246132439,-1.16497044445107,-0.101195925514857,-0.433647758542406,0.318017497206368,-0.0811131534598417,-0.598159313152746,-0.664309430024881,-0.754614003163589,-0.0834269520623605,-1.39689422668096,-0.890239177200284,-1.5813218915683,-0.758758520265451,-0.346977616073489,-0.192498171009841
"D",-0.286580449074346,-0.877323421129816,-0.101195925514857,-0.1554544312763,0.176096086457365,-1.44207210412825,0.381145390764653,-0.391043518866969,1.21369652676449,0.277571419990563,1.27709931597018,0.589743495363028,1.59620017134524,0.343073882462833,0.323286815088421,0.237788965619641
"H",-1.74455994171958,1.4238527654402,-1.51771224011259,-0.433647758542406,-1.24311802103266,1.00765400707489,-0.318357969176346,0.428754214606768,-0.758162811491034,-0.941057382627827,-1.39689422668096,-0.890239177200284,-1.5813218915683,-1.40149408852362,-0.103245095650976,-0.192498171009841
"A",-1.16136814466149,0.27326467215519,-0.101195925514857,0.122738895989807,0.176096086457365,1.00765400707489,-0.738059985140946,0.70202012576468,-0.24428847591202,0.667089886062865,-0.802673439425146,0.885740029875692,-0.553300047684508,1.16944818450904,-0.164178225756605,0.176319374672572
"A",-0.578176347603393,-0.302029374487313,-1.23440897719304,0.122738895989807,-1.52696084253066,-0.353304943593524,-0.877960657129145,1.2485519480805,-0.443131339870494,0.797410821065756,-0.208452652169339,1.18173656438835,-0.740213110208832,0.893990083826973,-0.164178225756605,0.29925855656671
"H",-0.869772246132439,-1.16497044445107,0.182107337404689,-0.433647758542406,-1.52696084253066,-0.217209048526683,-0.318357969176346,-0.254410563288012,0.661962649446113,-0.324612398020715,0.682878528714373,0.589743495363028,0.100895671150634,-0.0242035851132617,0.262353684982793,-0.069558989115703
"H",0.296611347983747,-0.877323421129816,0.465410600324235,-0.1554544312763,-1.38503943178166,0.463270426807523,-0.178457297188146,-0.527676474445925,-0.264213897361168,-0.10463465007704,0.0886577414585668,-0.00224957366229594,0.287808733674958,0.434893249356855,-0.0423119655453482,-0.192498171009841
"D",-0.286580449074346,0.27326467215519,-0.667802451353949,-0.1554544312763,1.16954596170038,0.327174531740682,-1.15776200110554,0.975286036922592,-0.458193133607281,0.0384189612002216,-0.802673439425146,-0.29824610817496,-0.459843516422346,-0.207842318901311,-0.346977616073489,0.114849783725503
"D",-0.286580449074346,-0.589676397808565,-1.51771224011259,0.122738895989807,0.318017497206368,-0.489400838660365,-1.57746401707014,0.70202012576468,-0.648496808043457,0.588157858458561,-0.802673439425146,0.589743495363028,-0.272930453898018,0.710351350038924,-0.346977616073489,0.29925855656671
"A",-0.869772246132439,-1.74026449109357,-0.951105714273495,-0.990034413074619,0.318017497206368,-1.03378441892773,-0.458258641164546,-0.254410563288012,-0.755697827714874,-0.690920080896712,-1.69400462030886,-0.890239177200284,-1.48786536030614,-0.483300419583379,-0.712576396707258,-0.069558989115703
"H",-1.16136814466149,-1.16497044445107,-0.384499188434403,-0.1554544312763,-0.10774673504064,0.191078636673841,-0.318357969176346,-0.254410563288012,-0.585288504387219,-0.638616615549762,-0.208452652169339,-0.890239177200284,-0.740213110208832,-1.03421662094752,-0.103245095650976,-0.253967761956909
"A",1.46299494209993,-0.589676397808565,-0.951105714273495,-1.82461439487294,1.59531019394739,-1.16988031399457,0.101344046788253,-0.937575341182793,-1.02364715734981,-0.764139917459613,-1.69400462030886,-1.18623571171295,-1.67477842283046,-1.40149408852362,-0.225111355862233,-0.376906943851047
"A",-0.286580449074346,-0.302029374487313,0.748713863243781,0.122738895989807,0.176096086457365,1.27984579720857,0.521046062752853,-0.391043518866969,-0.0417569867018901,-0.336921318655084,0.385768135086468,-0.594242642687625,0.38126526493712,-0.483300419583379,0.01862116456028,-0.376906943851047
"H",-0.869772246132439,-0.302029374487313,-0.384499188434403,-1.26822774034073,0.743781729453375,0.599366321874364,-0.318357969176346,-0.800942385603837,-0.428860677609145,-0.275640260298312,0.0886577414585668,-0.594242642687625,-0.0860173913736938,-0.299661685795334,-0.286044485967861,-0.376906943851047
"H",-0.578176347603393,-2.89085258437858,0.182107337404689,0.122738895989807,-0.67543237803665,-0.0811131534598417,0.521046062752853,0.0188553478698993,0.268299195292022,0.4488048702762,0.682878528714373,-0.00224957366229594,0.474721796199287,0.0676157817807608,0.323286815088421,0.114849783725503
"H",0.296611347983747,0.27326467215519,-0.101195925514857,0.67912555052202,0.601860318704372,-1.71426389426194,0.660946734741052,-0.664309430024881,-0.0598240459813562,0.0504942755728879,-0.208452652169339,0.885740029875692,-0.179473922635856,0.893990083826973,0.140487424771536,0.0533801927784345
"D",-0.286580449074346,2.28679383540395,-0.101195925514857,2.34828551411866,-1.10119661028366,3.45738011827803,0.660946734741052,1.52181785923842,1.21422753253124,1.73010139132291,1.27709931597018,1.77372963341368,1.40928710882091,1.99582248655526,0.506086205405305,1.15983282982567
"H",0.296611347983747,-0.877323421129816,0.465410600324235,-0.1554544312763,0.45993890795537,-1.16988031399457,1.22054942269385,-0.391043518866969,1.14152896940767,0.85053801317096,1.57420970959809,0.589743495363028,1.78311323386957,0.526712616250878,0.262353684982793,0.29925855656671
"H",0.296611347983747,-1.16497044445107,0.182107337404689,-0.990034413074619,-1.38503943178166,-0.761592628794048,-0.877960657129145,-0.800942385603837,-0.318547334843,-0.428233789805301,0.682878528714373,-0.29824610817496,0.100895671150634,-0.0242035851132617,0.01862116456028,-0.00808939816863425
"H",2.33778263768707,1.4238527654402,2.44853344076106,-0.990034413074619,3.86605276593143,2.3686129577433,1.92005278263485,0.0188553478698993,1.69504284046216,-1.13060145784518,1.87132010322599,-1.77822878073827,1.40928710882091,-1.86059092299373,1.17635063656722,-0.315437352903978
"H",-0.286580449074346,0.27326467215519,-1.23440897719304,-0.1554544312763,0.45993890795537,1.14374990214173,-0.318357969176346,1.38518490365946,-0.550464049876694,0.294261361581337,-0.802673439425146,0.589743495363028,-0.64675657894667,0.526712616250878,-0.529777006390374,0.176319374672572
"H",-0.578176347603393,-0.302029374487313,-1.51771224011259,1.23551220505423,-1.66888225327967,0.0549827416069996,-0.738059985140946,1.65845081481737,-0.634701559638667,-0.510764799496237,-0.208452652169339,-0.00224957366229594,-0.179473922635856,-0.483300419583379,-0.286044485967861,-0.069558989115703
"A",-0.869772246132439,-0.877323421129816,-0.667802451353949,-1.54642106760683,-0.817353788785652,0.599366321874364,-0.458258641164546,-0.800942385603837,0.250369768681117,-0.961453398263156,-0.208452652169339,-1.77822878073827,-0.179473922635856,-1.67695218920569,0.140487424771536,-0.807194080480528
"A",-0.286580449074346,0.27326467215519,1.59862365200242,0.122738895989807,1.45338878319839,0.599366321874364,0.800847406729252,1.52181785923842,0.142752570543349,1.69018133436767,0.385768135086468,1.47773309890102,0.568178327461448,1.90400311966123,-0.286044485967861,0.422197738460847
"H",-2.91094353583577,-0.877323421129816,-0.384499188434403,-0.1554544312763,-0.391589556538645,0.327174531740682,-0.318357969176346,0.155488303448856,-0.0353056829279409,-0.16106650145006,-0.802673439425146,0.589743495363028,-0.459843516422346,0.526712616250878,0.0795542946659081,-0.131028580062772
"A",-0.869772246132439,-0.589676397808565,-0.101195925514857,-1.54642106760683,-0.249668145789642,-0.625496733727206,0.381145390764653,-0.937575341182793,-0.468989790457437,-0.432599289808837,-0.208452652169339,-0.29824610817496,-0.179473922635856,0.526712616250878,-0.225111355862233,-0.253967761956909
"H",-1.16136814466149,-2.89085258437858,-0.951105714273495,0.400932223255914,-1.38503943178166,-0.0811131534598417,-0.598159313152746,0.155488303448856,-0.658974453425721,0.247547317606531,-0.208452652169339,-0.00224957366229594,-0.459843516422346,0.434893249356855,-0.0423119655453482,0.176319374672572
"A",-0.286580449074346,2.28679383540395,0.748713863243781,1.79189885958645,-0.533510967287647,3.59347601334487,1.22054942269385,2.47824854829111,-0.717662873542918,1.55792180636819,-0.208452652169339,1.77372963341368,-1.02058270399532,1.44490628519111,-0.103245095650976,1.22130242077274
"H",-1.16136814466149,0.27326467215519,-1.23440897719304,-0.433647758542406,-0.10774673504064,-1.57816799919509,-0.598159313152746,-0.527676474445925,-0.544692195624517,-0.107485986001916,-0.505563045797245,0.589743495363028,-0.179473922635856,0.526712616250878,-0.286044485967861,0.0533801927784345
"D",0.296611347983747,-0.877323421129816,-0.384499188434403,-0.990034413074619,0.885703140202378,-0.217209048526683,1.36045009468205,-0.800942385603837,-0.145202731305698,-0.326354284671105,-0.208452652169339,-0.594242642687625,-0.179473922635856,-0.850577887159474,0.140487424771536,0.0533801927784345
"H",0.296611347983747,-0.302029374487313,1.31532038908287,-0.990034413074619,0.885703140202378,-0.761592628794048,2.05995345462305,-0.391043518866969,2.35511520705595,-0.0875727250780293,2.4655408904818,-0.00224957366229594,2.34385242144254,0.251254515568806,0.68888559572219,-0.499846125745184
"A",-1.74455994171958,-0.877323421129816,0.465410600324235,-0.1554544312763,-1.24311802103266,-1.03378441892773,-0.038556625199947,0.0188553478698993,-0.258463109911535,-0.780463551284479,0.682878528714373,-0.29824610817496,0.9420044525101,-0.850577887159474,0.01862116456028,-0.376906943851047
"A",-0.578176347603393,0.27326467215519,-0.951105714273495,-0.433647758542406,0.318017497206368,2.09642116760962,-0.738059985140946,0.975286036922592,-0.0997824980369706,-0.259715405006034,0.682878528714373,-0.29824610817496,1.50274364008308,-0.391481052689356,-0.103245095650976,0.114849783725503
"A",-0.286580449074346,-0.302029374487313,-0.101195925514857,0.122738895989807,-1.38503943178166,-0.489400838660365,0.381145390764653,0.838653081343636,1.02767766162135,-0.937443117277408,0.385768135086468,-1.18623571171295,0.194352202412796,-1.67695218920569,0.567019335510934,-0.376906943851047
"D",-2.91094353583577,1.4238527654402,0.182107337404689,-1.26822774034073,-0.391589556538645,1.68813348240909,-0.458258641164546,-0.527676474445925,-0.178421438412675,-0.116104157435937,0.0886577414585668,-1.18623571171295,-0.0860173913736938,-0.575119786477406,0.01862116456028,-0.315437352903978
"H",0.296611347983747,0.27326467215519,-0.951105714273495,1.23551220505423,-1.81080366402867,-0.0811131534598417,-0.738059985140946,1.52181785923842,-0.430888283975298,2.52403637772441,-0.208452652169339,2.365722702439,-0.179473922635856,2.1794612203433,-0.0423119655453482,0.79101528414326
"H",-0.286580449074346,-0.877323421129816,-1.23440897719304,-0.711841085808513,-1.66888225327967,-0.217209048526683,-0.877960657129145,-0.254410563288012,-0.416727814748266,-0.19535423498729,0.0886577414585668,-0.00224957366229594,-0.272930453898018,0.618531983144901,-0.590710136496002,-0.622785307639322
"A",-0.286580449074346,-1.16497044445107,0.748713863243781,-0.433647758542406,0.885703140202378,-1.44207210412825,-0.038556625199947,-0.527676474445925,-0.634836533295532,-0.205226024359396,-0.802673439425146,-0.29824610817496,-0.833669641470998,0.251254515568806,-0.65164326660163,0.114849783725503
"A",-1.16136814466149,-0.302029374487313,-0.384499188434403,0.122738895989807,-0.67543237803665,0.599366321874364,0.241244718776453,-0.254410563288012,-0.159880002774034,-0.88515743044918,0.0886577414585668,-0.890239177200284,0.568178327461448,-1.30967472162959,-0.164178225756605,-0.74572448953346
"H",-1.16136814466149,-0.302029374487313,-0.101195925514857,-0.990034413074619,-1.10119661028366,-1.44207210412825,0.241244718776453,-0.937575341182793,0.0868117107901254,-0.123140623348086,0.682878528714373,-0.00224957366229594,1.22237404629659,0.343073882462833,0.201420554877165,-0.499846125745184
"A",-0.869772246132439,2.28679383540395,-0.384499188434403,2.34828551411866,-0.67543237803665,2.91299653801066,-0.318357969176346,2.61488150387007,-0.399515985877289,2.02831925849581,-0.208452652169339,1.77372963341368,0.100895671150634,1.81218375276721,-0.286044485967861,1.71305914834929
"H",-0.578176347603393,-0.589676397808565,-0.384499188434403,-0.711841085808513,-0.10774673504064,0.327174531740682,-0.038556625199947,-0.527676474445925,-0.62345376929072,-0.547394496095799,-0.802673439425146,0.589743495363028,-1.20749576651965,0.526712616250878,-0.0423119655453482,-0.253967761956909
"H",0.296611347983747,-1.74026449109357,-0.101195925514857,0.122738895989807,1.45338878319839,-1.16988031399457,0.241244718776453,-0.800942385603837,0.205546994152528,-0.647564620157835,0.385768135086468,0.589743495363028,0.568178327461448,-0.0242035851132617,0.262353684982793,-0.069558989115703
"H",-0.286580449074346,1.4238527654402,0.182107337404689,-0.711841085808513,0.318017497206368,1.41594169227541,1.64025143865845,-0.254410563288012,-0.141700496938711,-0.162993039785962,-1.09978383305305,-0.890239177200284,-0.459843516422346,-0.391481052689356,-0.225111355862233,-0.315437352903978
"H",2.33778263768707,0.27326467215519,1.03201712616333,0.400932223255914,2.1629958369434,1.27984579720857,2.61955614257585,0.70202012576468,2.53505078413784,0.313932471941784,1.87132010322599,0.885740029875692,2.15693935891822,1.07762881761502,1.7856819376235,0.483667329407916
"A",-1.74455994171958,-1.16497044445107,-0.101195925514857,0.400932223255914,-1.10119661028366,-1.44207210412825,-0.877960657129145,0.428754214606768,-0.814942252251727,0.375120923272026,-0.208452652169339,1.47773309890102,-0.740213110208832,1.62854501897916,-0.286044485967861,0.29925855656671
"A",-0.578176347603393,0.27326467215519,0.182107337404689,1.23551220505423,-0.10774673504064,1.27984579720857,-0.318357969176346,1.79508377039633,-0.743710525581235,1.74533523946968,0.682878528714373,1.47773309890102,-0.179473922635856,1.07762881761502,-0.286044485967861,0.79101528414326
"H",-0.286580449074346,-0.877323421129816,-0.951105714273495,-0.433647758542406,-0.10774673504064,-1.16988031399457,-0.877960657129145,-0.800942385603837,-0.237593659910617,-0.736606904012686,-0.802673439425146,-0.29824610817496,-1.20749576651965,-0.575119786477406,0.384219945194049,-0.376906943851047
"D",-2.91094353583577,-1.16497044445107,-0.667802451353949,-0.433647758542406,-0.10774673504064,-0.353304943593524,-0.738059985140946,0.0188553478698993,-0.504713197337589,-0.585332177544174,-0.802673439425146,-0.00224957366229594,-0.92712617273316,-0.207842318901311,-0.225111355862233,-0.376906943851047
"A",-0.286580449074346,0.27326467215519,0.465410600324235,0.122738895989807,0.885703140202378,-1.71426389426194,0.241244718776453,0.428754214606768,-0.478100878223437,1.09668277359874,-0.208452652169339,0.589743495363028,-0.179473922635856,1.07762881761502,-0.529777006390374,0.176319374672572
"H",-0.286580449074346,-0.877323421129816,0.465410600324235,0.122738895989807,-0.10774673504064,0.327174531740682,1.64025143865845,1.52181785923842,0.251277333960586,-0.20061726056986,-0.208452652169339,0.589743495363028,0.66163485872361,0.80217071693295,-0.103245095650976,-0.499846125745184
"H",-0.578176347603393,-0.302029374487313,0.182107337404689,0.67912555052202,-0.10774673504064,0.599366321874364,-0.178457297188146,1.52181785923842,-0.66313849886659,0.504511873838464,-1.09978383305305,0.589743495363028,-0.740213110208832,1.35308691829709,-0.0423119655453482,0.0533801927784345
"A",-1.16136814466149,2.28679383540395,0.465410600324235,1.23551220505423,-0.391589556538645,1.68813348240909,0.521046062752853,2.2049826371332,0.643330656476645,2.82606700477295,1.57420970959809,2.365722702439,2.06348282765605,2.1794612203433,0.384219945194049,1.83599833024343
"D",-1.16136814466149,-0.302029374487313,-0.101195925514857,-0.433647758542406,-0.817353788785652,-0.897688523860888,-0.038556625199947,-0.664309430024881,-0.51872978099082,-0.281589125835787,0.385768135086468,0.589743495363028,-0.272930453898018,0.526712616250878,-0.346977616073489,-0.561315716692253
"H",-0.869772246132439,1.4238527654402,-0.667802451353949,-0.711841085808513,-1.24311802103266,0.871558112008047,-1.15776200110554,0.428754214606768,-0.878260888272754,-0.25245487443793,-1.09978383305305,-0.00224957366229594,-1.02058270399532,0.251254515568806,-0.407910746179117,-0.376906943851047
"D",-0.869772246132439,-0.302029374487313,-0.667802451353949,-0.990034413074619,0.601860318704372,0.0549827416069996,-0.458258641164546,-0.800942385603837,-0.783456531477871,-0.786215096990529,-1.39689422668096,-1.18623571171295,-1.39440882904397,-0.850577887159474,-0.164178225756605,-0.807194080480528
"A",0.296611347983747,-1.74026449109357,1.31532038908287,-0.1554544312763,-1.24311802103266,-0.625496733727206,1.22054942269385,-0.937575341182793,1.52032121249543,-0.998852556772399,1.57420970959809,-1.18623571171295,1.78311323386957,-1.40149408852362,0.445153075299677,-0.376906943851047
"D",0.296611347983747,-0.302029374487313,0.182107337404689,-0.1554544312763,0.743781729453375,-0.217209048526683,-0.038556625199947,-0.254410563288012,-0.131214457160876,-0.132975185947826,0.0886577414585668,-0.29824610817496,0.287808733674958,-0.299661685795334,0.445153075299677,0.422197738460847
"D",0.296611347983747,-2.89085258437858,1.31532038908287,-0.433647758542406,1.31146737244938,0.0549827416069996,1.22054942269385,0.155488303448856,2.12112022961566,-0.572125860602333,1.57420970959809,-0.594242642687625,1.50274364008308,-0.9423972540535,0.932618116144703,-0.253967761956909
"H",2.33778263768707,-1.16497044445107,1.88192691492196,-0.433647758542406,1.59531019394739,-0.625496733727206,1.64025143865845,0.0188553478698993,3.72588332069953,-0.480738885889599,2.4655408904818,-0.29824610817496,2.34385242144254,-0.666939153371428,2.09034758815164,-0.376906943851047
"D",-1.74455994171958,-0.877323421129816,0.465410600324235,-0.711841085808513,-1.10119661028366,-0.0811131534598417,-0.598159313152746,-0.117777607709057,-0.0443053088851672,-0.814379202187255,-0.208452652169339,-1.18623571171295,-0.179473922635856,-1.21785535473557,-0.286044485967861,-0.192498171009841
"H",-0.578176347603393,-1.16497044445107,0.748713863243781,0.400932223255914,1.31146737244938,-0.625496733727206,0.660946734741052,0.155488303448856,-0.77830377610666,-0.0782903251426316,-0.802673439425146,1.47773309890102,-1.11403923525748,0.80217071693295,-0.407910746179117,0.114849783725503
"D",1.46299494209993,0.27326467215519,-0.951105714273495,0.400932223255914,2.0210744261944,1.82422937747593,0.660946734741052,1.38518490365946,-0.533976748060697,1.08983901688433,0.0886577414585668,0.885740029875692,-0.272930453898018,0.710351350038924,-0.407910746179117,0.913954466037397
"D",-0.286580449074346,-0.877323421129816,1.31532038908287,-0.711841085808513,1.02762455095138,-1.16988031399457,2.05995345462305,-1.34747420791966,0.00430798520450136,-0.576836734253016,0.682878528714373,-0.29824610817496,0.66163485872361,-0.0242035851132617,0.01862116456028,-0.376906943851047
"A",-0.578176347603393,0.27326467215519,0.748713863243781,0.400932223255914,0.0341746757083625,0.871558112008047,0.521046062752853,0.292121259027812,-0.0363690888579744,-0.187069940986546,-0.208452652169339,0.293746960850364,0.38126526493712,-0.0242035851132617,0.01862116456028,0.422197738460847
"H",-0.286580449074346,-0.877323421129816,-0.667802451353949,0.957318877788127,-0.10774673504064,0.735462216941205,-0.738059985140946,1.52181785923842,-0.0738007465449235,-0.688951946614953,-0.802673439425146,-0.00224957366229594,-0.272930453898018,-0.391481052689356,0.445153075299677,-0.684254898586391
"A",-2.91094353583577,0.27326467215519,-0.951105714273495,1.23551220505423,-0.533510967287647,-1.57816799919509,-0.178457297188146,0.565387170185724,0.35718636095142,0.475326476304277,-1.09978383305305,0.589743495363028,-0.833669641470998,0.526712616250878,-0.225111355862233,0.360728147513778
"A",-0.869772246132439,2.28679383540395,-0.667802451353949,1.23551220505423,0.45993890795537,1.68813348240909,-0.038556625199947,2.06834968155424,-0.529672235275876,3.6858186821107,-1.09978383305305,2.365722702439,-0.92712617273316,2.1794612203433,-0.164178225756605,2.20481587592584
"H",-1.16136814466149,-0.302029374487313,-0.384499188434403,0.400932223255914,-0.249668145789642,0.0549827416069996,0.381145390764653,0.0188553478698993,-0.410127030520076,0.0370753688567742,0.682878528714373,-0.00224957366229594,-0.179473922635856,0.618531983144901,0.01862116456028,0.606606511302054
"D",0.296611347983747,-0.302029374487313,0.748713863243781,2.34828551411866,0.601860318704372,1.00765400707489,0.800847406729252,2.61488150387007,0.30357600788527,-0.24799315841584,0.979988922342279,0.885740029875692,0.755091389985772,0.159435148674783,0.506086205405305,-0.00808939816863425
"D",0.296611347983747,-0.302029374487313,1.88192691492196,-0.711841085808513,-0.67543237803665,-0.0811131534598417,1.22054942269385,-0.664309430024881,1.1364867114859,-0.678432517632853,1.57420970959809,-0.00224957366229594,1.22237404629659,-0.483300419583379,0.445153075299677,-0.622785307639322
"D",-0.286580449074346,-2.89085258437858,-0.384499188434403,-0.711841085808513,0.45993890795537,-0.761592628794048,-0.318357969176346,-0.117777607709057,-0.436479788663612,-0.258924299538084,0.0886577414585668,-1.18623571171295,0.474721796199287,-1.21785535473557,-0.712576396707258,-0.315437352903978
"H",-0.869772246132439,1.4238527654402,0.748713863243781,-0.711841085808513,0.45993890795537,1.41594169227541,1.64025143865845,0.565387170185724,-0.844373090572245,-0.0377925338417832,-0.802673439425146,-0.594242642687625,-0.92712617273316,-0.575119786477406,-0.834442656918515,-0.438376534798116
