"FTR","GKPP","CKPP","STKPP","Form","Streak","WeightedStreak","GD","OverallDiff","Diff_Score"
"H",0.0399698522287576,0.0826206552075621,0.349713477287257,0.742518105553482,-0.356919013742506,-0.109384644382805,0.536038509679948,0.0138769348619326,0.869631873549343
"D",0.238233008125372,2.05730170701354,1.03229052976629,0.151546715595002,0.275168968091921,0.41878843327439,0.406739669986139,-0.192625072012064,0.326944379620832
"H",-1.34787223904754,-0.805985818105126,-1.50299566515583,-0.521413009842932,-0.989006995576934,-0.439492817918553,-0.756949887258144,0.220378941735929,-0.282657066976
"H",-1.14960908315093,0.378822812978458,-0.23535256769477,-0.444966297662544,-0.567615007687316,-0.109384644382805,0.0188431509047112,0.220378941735929,-1.00137886271784
"H",0.436496164021987,1.26742928629115,0.349713477287257,0.514373224377224,1.32864893781597,0.814918241517285,1.26873193461153,1.8723949967279,0.601700281750009
"A",-0.951345927254315,0.181354707797861,0.447224484784262,-0.793424533569329,0.0644729741471116,-0.307449548504252,-1.36034447249592,-0.812131092634055,0.0199437675607516
"D",0.0399698522287576,0.181354707797861,-0.430374582688779,-0.154328859510726,-0.778311001632127,-0.901644260868597,-0.110455688789098,0.426880948609926,-0.954373337142759
"H",-1.74439855084077,0.675024970749354,-0.332863575191775,-2.3794719335428,-1.62109497741136,-2.15605532030444,-1.01554756664576,-1.01863309950805,-0.487700289013283
"D",-1.14960908315093,-1.39839013364692,-3.16068279260491,-0.805219845706599,-0.989006995576934,-1.82594714676869,-0.713850274026875,-1.22513510638205,-1.12714635210583
"H",-0.554819615461086,-0.213581502563334,-0.430374582688779,0.394854898440114,-0.356919013742506,-1.0336875302829,0.19124160382979,0.633382955483923,-1.57588395346763
"H",-0.951345927254315,0.675024970749354,-0.040330552700761,-1.31303596193886,-0.989006995576934,-1.23175243440434,-0.196654915251638,-1.01863309950805,1.1082255888329
"A",-1.34787223904754,0.181354707797861,-1.01544062767081,-0.424391529541582,-0.567615007687316,-0.637557722039999,-1.18794601957084,-2.25764514075203,-0.272215753361644
"A",0.0399698522287576,-0.114847449973035,0.252202469790253,0.838849570318446,0.275168968091921,0.41878843327439,0.27744083029233,-0.192625072012064,-0.43039834630634
"D",1.42781194350506,1.16869523370085,2.29993362722735,0.382292322046008,1.75004092570558,1.14502641505304,0.27744083029233,2.2853990104759,0.782362102567021
"H",1.22954878760844,-0.213581502563334,0.349713477287257,0.968423678910329,0.69656095598154,0.880939876224437,0.794636189067567,1.8723949967279,0.36124447191763
"D",-0.158293303667857,-1.29965608105662,-0.23535256769477,-0.827353056140966,0.0644729741471116,0.0226586250314934,-0.886248726951953,-0.812131092634055,-0.568623194148792
"H",0.436496164021987,1.46489739147174,1.2273125447603,-0.224996309099874,0.485864962036729,0.748896606810137,0.708436962605027,-0.192625072012064,-1.82005009592674
"A",-2.53745117442723,-0.312315555153633,-1.21046264266482,-1.70998081766621,-0.989006995576934,-1.09970916499005,-2.73953209589655,-2.25764514075203,-0.327364705162497
"H",0.238233008125372,0.0826206552075621,0.154691462293248,0.718700728298209,1.32864893781597,1.34309131917448,1.01013425522392,0.220378941735929,0.673340889612776
"H",2.41912772298813,0.181354707797861,1.12980153726329,1.84985279950725,1.75004092570558,1.47513458858878,1.48423000076788,1.04638696923192,0.0446538135539141
"D",-0.356556459564471,-0.411049607743931,-0.430374582688779,0.121153482057801,-0.356919013742506,0.220723529152942,0.320540443523599,-0.605629085760058,0.680694959680645
"H",-0.356556459564471,-0.904719870695425,-0.137841560197766,-0.795126229571434,0.0644729741471116,-0.505514452625702,-0.541451821101795,0.0138769348619326,-0.163383497000224
"A",-1.14960908315093,-0.50978366033423,-2.38059473262887,-0.769229216355516,-1.83179097135617,-1.36379570381864,-0.498352207870526,-1.43163711325605,-0.87376163483664
"D",-1.34787223904754,-0.411049607743931,-1.30797365016182,-0.527228230944648,-1.41039898346655,-1.62788224264724,-1.23104563280211,-1.63813912013004,-0.355199451654794
"H",-1.14960908315093,-0.805985818105126,-0.527885590185784,-0.868872897810878,-1.41039898346655,-1.23175243440434,-0.843149113720684,0.0138769348619326,0.838783284561303
"A",3.4104435024712,-0.312315555153633,1.42233455975431,2.51251864378226,0.90725694992635,0.880939876224437,1.91522613308058,1.8723949967279,-0.0937230794782301
"D",-1.14960908315093,0.773759023339653,-0.23535256769477,-0.78899446492423,-0.989006995576934,-0.439492817918553,-1.23104563280211,-0.812131092634055,-0.252416272557129
"A",-1.54613539494416,0.28008876038816,-0.040330552700761,-1.18040135198443,-0.146223019797698,0.154701894445793,-2.39473519004639,-0.605629085760058,-0.13432320142595
"D",1.03128563171183,0.576290918159056,0.642246499778271,0.740456500378557,0.90725694992635,1.07900478034588,0.449839283217409,0.220378941735929,0.364191899198822
"H",-0.7530827713577,-0.0161133973827366,0.447224484784262,-0.289088438317833,-0.356919013742506,-0.109384644382805,-0.153555302020368,0.426880948609926,1.28008400398383
"A",-0.356556459564471,0.181354707797861,0.252202469790253,-1.3684836968688,-0.567615007687316,-0.7696009914543,-0.627651047564335,-0.192625072012064,-0.823277731586083
"H",1.82433825529829,0.971227128520251,1.81237858974233,0.91159609734563,2.38212890754001,2.66352401331747,1.61352884046169,0.426880948609926,0.427826242728836
"D",-0.356556459564471,-1.00345392328572,-0.23535256769477,-0.612617265229418,-0.567615007687316,-0.439492817918553,-0.498352207870526,0.0138769348619326,-0.404368882214039
"D",-0.554819615461086,0.0826206552075621,0.349713477287257,0.102250445842198,-0.146223019797698,-0.175406279089955,-0.282854141714177,-1.01863309950805,1.40179617562594
"H",1.03128563171183,-1.39839013364692,-0.040330552700761,0.555683288204608,1.53934493176078,1.60717785800308,0.622237736142488,1.45939098297991,-0.230109040208892
"D",0.0399698522287576,1.46489739147174,-0.137841560197766,-0.533721911982191,-1.83179097135617,-1.82594714676869,-0.0673560755578283,0.220378941735929,-0.00327734680215123
"H",0.238233008125372,-1.00345392328572,0.0571804547962436,2.07026097261536,1.11795294387116,1.14502641505304,2.64791955801217,1.8723949967279,1.82089361291729
"H",1.22954878760844,-0.50978366033423,0.154691462293248,1.5152817667293,1.11795294387116,1.47513458858878,0.880835415530106,-1.22513510638205,-0.269385113983224
"H",-0.158293303667857,0.872493075929952,-0.23535256769477,-0.383743018767378,-0.567615007687316,-0.373471183211404,-1.18794601957084,-1.22513510638205,-0.483417388954331
"H",0.0399698522287576,0.28008876038816,-0.332863575191775,-0.583276405522817,0.0644729741471116,0.088680259738643,-0.325953754945447,0.426880948609926,0.731170514511652
"H",-0.951345927254315,-0.411049607743931,0.154691462293248,-0.193383639284484,-0.567615007687316,-1.09970916499005,0.794636189067567,-0.605629085760058,-0.149314680449206
"H",0.436496164021987,-0.411049607743931,0.0571804547962436,0.083833929596309,0.275168968091921,-0.307449548504252,1.13943309491772,3.11140703797189,1.30289329146488
"D",-0.356556459564471,-0.707251765514828,-0.23535256769477,0.104692450866375,0.275168968091921,0.484810067981539,-0.196654915251638,0.633382955483923,-0.567370062522576
"A",-0.7530827713577,1.16869523370085,0.0571804547962436,-2.40560647567334,-1.62109497741136,-1.69390387735439,-2.69643248266528,-2.05114313387804,0.00250635133017259
"H",1.82433825529829,-0.411049607743931,1.42233455975431,1.27613682371982,2.80352089542963,2.46545910919602,1.48423000076788,0.633382955483923,2.12896559054734
"H",0.833022475815216,0.477556865568757,1.2273125447603,0.590116921217328,0.90725694992635,0.682874972102988,0.579138122911218,-0.399127078886061,-0.649990350041195
"D",0.833022475815216,0.378822812978458,0.544735492281266,1.40478395954551,0.90725694992635,1.54115622329593,1.13943309491772,0.0138769348619326,0.755115425757668
"H",1.03128563171183,-0.0161133973827366,-0.332863575191775,0.0174588651886993,0.90725694992635,0.748896606810137,-0.282854141714177,-0.812131092634055,-0.149550295399102
"H",0.833022475815216,-0.0161133973827366,1.12980153726329,2.15689611359678,0.69656095598154,1.01298314563873,3.20821453001867,2.2853990104759,2.03820497978936
"D",-2.33918801853062,-0.0161133973827366,-1.69801768014984,-1.13069646444758,-1.83179097135617,-1.56186060794009,-1.31724485926465,-1.43163711325605,0.792234661429561
"H",-0.554819615461086,-0.707251765514828,-1.01544062767081,-0.497222862970048,-0.778311001632127,-1.09970916499005,-1.14484640633957,0.633382955483923,-1.2609503454365
"A",-0.158293303667857,1.06996118111055,-0.527885590185784,0.239472086801512,-0.356919013742506,0.220723529152942,-0.541451821101795,0.0138769348619326,0.571249886821265
"D",0.634759319918601,-0.114847449973035,-0.430374582688779,0.066948307531134,-0.146223019797698,0.0226586250314937,-0.455252594639256,0.633382955483923,-1.41374246625934
"H",0.238233008125372,-1.00345392328572,-0.625396597682788,0.166200230921042,0.485864962036729,0.352766798567241,-0.412152981407986,-0.399127078886061,-0.0861192044297713
"D",-0.356556459564471,0.576290918159056,-0.527885590185784,-0.383121551550598,-0.146223019797698,-0.307449548504252,-0.756949887258144,-1.43163711325605,-0.00458794406193672
"D",0.0399698522287576,-1.00345392328572,0.154691462293248,-0.547774304400217,-0.356919013742506,-0.241427913797104,0.19124160382979,0.426880948609926,-0.215658417497175
"A",0.634759319918601,-0.213581502563334,1.12980153726329,0.102151858213132,0.69656095598154,0.220723529152942,0.923935028761376,1.25288897610591,0.178889043945565
"D",-0.7530827713577,0.0826206552075621,-0.137841560197765,-0.57387235974516,-0.989006995576934,-0.835622626161449,-0.239754528482907,-1.43163711325605,0.593876466135051
"H",1.22954878760844,1.06996118111055,0.447224484784262,-1.46354009980684,0.275168968091921,-0.373471183211404,-1.66204176511481,-1.43163711325605,0.975803551663891
"H",0.634759319918601,-0.114847449973035,0.739757507275275,-0.0252339385140078,0.90725694992635,1.01298314563873,-0.196654915251638,-0.399127078886061,-0.0572312270910607
"D",0.238233008125372,0.0826206552075621,0.739757507275275,0.890991233980611,1.32864893781597,1.07900478034588,2.13072419923693,0.633382955483923,1.95716543009292
"A",-1.14960908315093,0.181354707797861,-0.820418612676797,-1.65778004820957,-0.989006995576934,-1.2977740691115,-1.48964331218973,-0.399127078886061,-1.09952158035131
"A",1.03128563171183,1.26742928629115,-0.040330552700761,1.16590249699071,1.11795294387116,1.07900478034588,1.22563232138026,-0.399127078886061,-0.411493732905476
"D",-0.158293303667857,-2.4844647121402,-1.21046264266482,0.541686265985293,0.275168968091921,1.27706968446733,-0.627651047564335,0.633382955483923,1.55465739484866
"A",0.436496164021987,-0.114847449973035,1.12980153726329,1.42239743508615,1.53934493176078,1.07900478034588,2.77721839770597,2.4919010173499,0.924970171085498
"H",0.634759319918601,0.28008876038816,0.252202469790253,0.446046951016439,0.485864962036729,1.27706968446733,0.708436962605027,1.66589298985391,-0.814979247444041
"H",-0.7530827713577,-0.312315555153633,-0.430374582688779,0.042987132408039,-0.356919013742506,-0.7696009914543,-0.239754528482907,0.220378941735929,0.0719562131767979
"D",0.0399698522287576,0.181354707797861,-0.040330552700761,-0.240798810959053,-0.989006995576934,-1.2977740691115,-0.239754528482907,0.220378941735929,0.0454826513380611
"H",-0.7530827713577,-1.39839013364692,-0.625396597682788,-0.0604507130344505,0.0644729741471116,0.220723529152942,-0.110455688789098,-0.399127078886061,0.630755869243453
"H",0.238233008125372,0.773759023339653,0.739757507275275,-0.576841071973355,-0.567615007687316,-0.703579356747151,-0.929348340183223,0.426880948609926,-2.09984874390215
"H",0.0399698522287576,0.773759023339653,0.0571804547962436,0.0265228921640775,0.0644729741471116,-0.109384644382805,-0.455252594639256,-1.43163711325605,-0.396283644827441
"A",0.238233008125372,0.181354707797861,-0.332863575191775,0.779647190609479,0.90725694992635,1.07900478034588,0.751536575836297,-0.399127078886061,-0.0513670146538787
"H",0.0399698522287576,1.06996118111055,0.154691462293248,-0.810999910934473,-1.19970298952174,-0.505514452625702,-3.08432900174671,-2.46414714762603,-0.660985692796326
"D",-0.158293303667857,0.28008876038816,-0.137841560197766,-0.33281311180254,-0.356919013742506,-0.835622626161449,-0.325953754945447,-0.399127078886061,0.127569114524229
"H",0.833022475815216,2.05730170701354,0.83726851477228,1.39166809708078,1.32864893781597,0.814918241517285,1.26873193461153,0.633382955483923,-1.34396666136849
"H",0.436496164021987,-0.50978366033423,-0.137841560197766,-0.445808674338295,-0.567615007687316,-0.703579356747151,0.105042377367251,0.633382955483923,-0.498346531714439
"H",0.833022475815216,1.85983360183294,0.447224484784262,0.0591119887387713,0.0644729741471116,-0.241427913797104,0.27744083029233,0.0138769348619326,-0.328042228045172
"H",-0.158293303667857,0.0826206552075621,0.447224484784262,0.241437655440665,-0.356919013742506,-0.57153608733285,1.22563232138026,-0.812131092634055,0.162231408059037
"H",-0.7530827713577,1.26742928629115,0.642246499778271,-0.0521759051442822,-0.567615007687316,-0.901644260868597,2.6048199447809,2.2853990104759,-0.541662092858207
"H",0.833022475815216,-0.0161133973827366,-0.23535256769477,0.124481307282621,0.485864962036729,0.484810067981539,0.794636189067567,1.66589298985391,1.52645987434298
"H",-1.14960908315093,-1.99079444918871,-1.40548465765882,-1.21017979415745,-0.989006995576934,-0.637557722039999,-1.40344408572719,-0.399127078886061,-0.722736602955554
"D",-0.951345927254315,0.576290918159056,-0.820418612676797,-0.386958004027928,-0.356919013742506,-0.7696009914543,-1.70514137834608,-1.43163711325605,0.463865304251297
"H",0.436496164021987,-1.59585823882752,1.12980153726329,-0.238681007048654,0.0644729741471116,-0.307449548504252,-1.31724485926465,-0.399127078886061,-0.527544317037861
"H",-0.356556459564471,-1.20092202846632,-1.01544062767081,0.176988353415672,0.0644729741471116,0.154701894445792,-0.282854141714177,0.426880948609926,0.481229971752615
"H",0.634759319918601,0.576290918159056,0.739757507275275,-0.0597311659933935,0.485864962036729,0.286745163860091,0.363640056754869,0.220378941735929,0.49060501327224
"A",0.436496164021987,0.0826206552075621,1.12980153726329,2.54994141779561,1.32864893781597,1.73922112741738,1.35493116107407,0.633382955483923,-0.181754416684491
"H",1.42781194350506,0.576290918159056,1.12980153726329,0.827441431535673,0.90725694992635,0.880939876224437,0.320540443523599,1.25288897610591,0.869536000800612
"H",-0.356556459564471,-0.213581502563334,-0.722907605179793,0.0657585426544881,-0.146223019797698,-0.241427913797104,-0.0242564623265586,-1.01863309950805,0.268183005728306
"A",-0.7530827713577,-0.0161133973827366,-0.332863575191775,0.794180745835202,0.69656095598154,0.616853337395839,0.0619427641359809,-1.01863309950805,0.943695787634768
"A",-0.158293303667857,-1.10218797587602,-1.01544062767081,0.123768082907582,0.275168968091921,0.154701894445792,0.0188431509047112,-0.192625072012064,-0.595401633939411
"D",-2.73571433032385,0.872493075929952,-2.18557271763486,-1.925123967265,-2.88527094108022,-2.68422839796163,-0.886248726951953,-1.01863309950805,-0.304012737206653
"A",0.436496164021987,-1.10218797587602,0.252202469790253,-0.619996376265885,0.485864962036729,0.484810067981539,0.14814199059852,-0.399127078886061,-0.785689620968052
"A",0.436496164021987,-0.312315555153633,-0.430374582688779,-0.062297390575315,0.0644729741471116,-0.307449548504252,-0.196654915251638,-0.605629085760058,-0.547507478570094
"A",-1.14960908315093,-0.312315555153633,-1.50299566515583,-2.30841027115059,-1.19970298952174,-1.49583897323294,-0.584551434333065,-2.25764514075203,0.179251195712819
"A",0.238233008125372,0.971227128520251,0.544735492281266,0.00603117553280514,0.0644729741471116,0.088680259738643,0.105042377367251,-0.605629085760058,-0.261679434946988
"A",1.03128563171183,-1.49712418623722,0.252202469790252,-0.14070389570057,0.275168968091921,-0.043363009675656,0.105042377367251,-0.605629085760058,-0.416418493000118
"D",0.833022475815216,0.0826206552075621,0.642246499778271,1.02373164160821,1.75004092570558,1.54115622329593,0.536038509679948,1.04638696923192,-0.813960569745352
"D",2.22086456709152,0.0826206552075621,2.20242261973034,0.664900703089533,1.11795294387116,0.616853337395839,0.708436962605027,2.4919010173499,-0.591589039285939
"D",1.03128563171183,0.872493075929952,0.642246499778271,-0.100542675213129,0.275168968091921,-0.241427913797104,0.19124160382979,0.220378941735929,-0.16908959690154
"A",-0.356556459564471,-1.20092202846632,-0.430374582688779,0.904740633850469,0.485864962036729,0.880939876224437,-0.0242564623265586,-0.605629085760058,0.686233449929403
"H",-0.356556459564471,-0.213581502563334,-0.430374582688779,0.164523366755261,-0.989006995576934,-0.175406279089955,-0.196654915251638,0.220378941735929,0.76205042455242
"H",0.238233008125372,-0.312315555153633,0.642246499778271,-0.03280324618198,0.0644729741471116,0.220723529152942,0.105042377367251,0.0138769348619326,-0.532897898115098
"D",0.0399698522287576,-0.805985818105126,-1.21046264266482,0.946416270022149,0.485864962036729,0.616853337395839,0.19124160382979,0.220378941735929,0.513452539721564
"H",-1.54613539494416,-0.707251765514828,-1.21046264266482,0.251509252020418,0.0644729741471116,0.220723529152942,-0.239754528482907,-0.812131092634055,0.955799921391032
"H",0.238233008125372,-0.114847449973035,0.349713477287257,-0.401209013385811,-0.356919013742506,0.616853337395839,-0.325953754945447,-0.192625072012064,0.336022530004261
"H",0.634759319918601,0.675024970749354,1.3248235522573,1.74492752239109,0.90725694992635,1.27706968446733,0.23434121706106,0.83988496235792,0.422199428489734
"D",-0.356556459564471,1.56363144406204,0.0571804547962436,0.778258926767663,0.69656095598154,1.27706968446733,0.19124160382979,0.83988496235792,0.955985779003427
"A",0.0399698522287576,0.675024970749354,0.0571804547962436,1.14875367903624,1.11795294387116,1.73922112741738,0.320540443523599,0.83988496235792,2.27693413119849
"A",-0.7530827713577,0.28008876038816,-0.917929620173802,-0.122155228707545,-0.356919013742506,0.41878843327439,-0.412152981407986,-1.43163711325605,0.829613541178283
"A",-0.356556459564471,1.46489739147174,0.154691462293248,0.00687185483931363,-0.778311001632127,-1.69390387735439,0.27744083029233,-0.605629085760058,-2.31733354504355
"D",-0.158293303667857,-1.49712418623722,-1.21046264266482,0.0205194716154874,0.0644729741471116,-0.703579356747151,-0.153555302020368,-0.605629085760058,0.809211037898233
"H",-0.356556459564471,-0.0161133973827361,0.447224484784262,0.246642712612085,0.485864962036729,0.0226586250314934,-0.0242564623265586,0.633382955483923,-0.406321574287566
"A",-2.73571433032385,-0.608517712924529,-2.47810574012588,-3.25468341985093,-2.4638789531906,-2.68422839796163,-1.27414524603338,-2.25764514075203,-1.08321007210887
"H",-0.7530827713577,-0.50978366033423,-0.137841560197765,-0.135575732318929,0.0644729741471116,-0.505514452625702,0.19124160382979,0.633382955483923,0.0989145418732106
"H",0.634759319918601,1.46489739147174,2.20242261973034,-0.687222814701576,-0.778311001632127,-0.703579356747151,-0.325953754945447,0.83988496235792,-1.05081541749732
"A",1.62607509940167,0.477556865568757,0.739757507275275,-0.0679174517552018,0.0644729741471116,0.286745163860091,-0.0242564623265586,0.220378941735929,1.12269661505465
"H",2.41912772298813,-0.312315555153633,1.51984556725131,2.72786594009688,1.75004092570558,1.87126439683168,1.09633348168645,2.2853990104759,0.354591720435221
"A",0.0399698522287576,-1.00345392328572,-0.917929620173802,0.251432120737175,0.0644729741471116,0.286745163860091,-0.0673560755578283,-1.63813912013004,-1.22724192487853
"A",0.436496164021987,-0.904719870695425,0.154691462293248,0.754012348971926,1.11795294387116,1.80524276212453,-0.239754528482907,0.0138769348619326,0.0777093937796442
"A",-0.554819615461086,0.28008876038816,-0.820418612676797,0.11828715502621,0.0644729741471116,-0.109384644382805,-0.110455688789098,-0.812131092634055,0.37681285653677
"H",-0.356556459564471,-0.312315555153633,-1.01544062767081,-0.106941354887548,0.275168968091921,0.0226586250314934,0.27744083029233,0.633382955483923,-0.648742187308666
"A",1.03128563171183,0.773759023339653,0.349713477287257,0.417456996821939,1.32864893781597,1.07900478034588,0.27744083029233,0.0138769348619326,-0.0784277442185259
"H",0.634759319918601,0.576290918159056,0.447224484784262,0.986897006914265,0.90725694992635,1.14502641505304,0.880835415530106,1.45939098297991,0.680016187518337
"H",1.62607509940167,-0.805985818105126,-0.527885590185784,-0.846287935276518,0.0644729741471116,0.682874972102988,-0.110455688789098,0.0138769348619326,0.240102905596255
"D",-2.73571433032385,-0.50978366033423,-3.0631717851079,-3.2046508192724,-2.25318295924579,-1.75992551206154,-1.27414524603338,-2.05114313387804,-0.00987762288058724
"D",-0.7530827713577,0.477556865568757,0.252202469790253,0.385630066605735,-0.146223019797698,0.154701894445792,0.14814199059852,-0.399127078886061,0.428549124052261
"A",-1.74439855084077,0.576290918159056,-0.917929620173802,-0.199824970063184,-0.989006995576934,-0.967665895575749,0.0619427641359809,-0.605629085760058,-0.64040980270033
"D",0.634759319918601,-0.312315555153633,1.42233455975431,0.629270423807527,1.11795294387116,0.748896606810137,0.14814199059852,1.45939098297991,0.472629268860622
"A",-1.34787223904754,-1.00345392328572,-0.625396597682788,-0.892962446512017,-0.989006995576934,-0.901644260868597,-0.929348340183223,-1.43163711325605,0.0154761954627022
"A",-0.554819615461086,0.675024970749354,-0.137841560197766,0.147966022108487,0.0644729741471116,0.0226586250314937,0.23434121706106,0.220378941735929,0.6078552302996
"A",-0.158293303667857,-0.312315555153633,-0.527885590185784,0.341675682290941,0.69656095598154,0.880939876224437,-0.325953754945447,-0.192625072012064,-0.0637071096484848
"D",0.833022475815216,-0.50978366033423,0.252202469790253,-0.0300954497772103,0.0644729741471116,-0.241427913797104,0.105042377367251,-0.812131092634055,-0.264443879009269
"D",0.634759319918601,0.181354707797861,0.739757507275275,-1.25476613440756,0.0644729741471116,-0.439492817918553,-0.239754528482907,0.220378941735929,0.545763322448117
"H",-0.158293303667857,0.28008876038816,-0.722907605179793,-0.997000958262367,-1.19970298952174,-1.62788224264724,-0.282854141714177,-1.01863309950805,-0.195167187670375
"D",2.61739087888475,-0.904719870695425,1.12980153726329,0.927137708059501,2.17143291359521,2.26739420507457,0.320540443523599,1.45939098297991,1.20457420545103
"A",0.436496164021987,1.06996118111055,0.739757507275275,0.0821415070161979,-0.146223019797698,-0.241427913797104,-0.153555302020368,0.0138769348619326,-0.35783233531334
"H",1.62607509940167,0.872493075929952,0.0571804547962436,0.54377645290744,0.69656095598154,1.40911295388163,0.794636189067567,0.633382955483923,0.545139123270592
"H",-2.140924862634,-0.707251765514828,-1.40548465765882,-1.13042857193576,-1.41039898346655,-1.62788224264724,-1.05864717987703,-1.22513510638205,1.02440353062256
"A",-0.7530827713577,-1.49712418623722,-0.722907605179793,0.975755361654977,0.0644729741471116,0.484810067981539,0.0619427641359809,-0.605629085760058,1.16011073792324
"D",-0.7530827713577,0.280088760388159,-0.430374582688779,0.0656377525346716,0.0644729741471116,0.088680259738643,-0.0673560755578283,0.0138769348619326,-0.92864367337265
"H",1.62607509940167,-0.213581502563334,1.42233455975431,0.724129974047078,0.90725694992635,1.01298314563873,0.665337349373757,0.83988496235792,1.66267196642464
"A",-1.54613539494416,-0.608517712924529,-1.50299566515583,-2.43210819310174,-1.83179097135617,-1.69390387735439,-1.40344408572719,-1.43163711325605,-0.426478884769105
"H",0.238233008125372,0.0826206552075621,0.154691462293248,0.677681076963144,0.69656095598154,0.286745163860091,0.363640056754869,1.04638696923192,-1.39354864440573
"H",1.03128563171183,0.28008876038816,0.642246499778271,0.170930037674539,1.32864893781597,1.21104804976018,0.406739669986139,-0.192625072012064,0.425590652470709
"H",-0.356556459564471,0.477556865568757,-0.23535256769477,0.607633872411616,0.275168968091921,0.154701894445792,0.0619427641359809,0.0138769348619326,-0.418132609365359
"H",1.03128563171183,1.46489739147174,2.59246664971836,2.11237771596652,0.90725694992635,0.484810067981539,1.39803077430534,2.0788970036019,-0.162970326116827
"H",0.436496164021987,-0.805985818105126,0.154691462293248,-0.65727493539176,0.275168968091921,-0.57153608733285,-0.455252594639256,0.633382955483923,-1.47827207367924
"D",-2.33918801853062,-0.904719870695425,-2.38059473262887,-0.852289395469974,-2.25318295924579,-1.89196878147584,-0.584551434333065,-0.399127078886061,1.62506285337533
"H",0.436496164021987,0.773759023339653,0.447224484784262,-0.0830108196535662,0.0644729741471116,0.55083170268869,0.105042377367251,-0.192625072012064,1.12002772237992
"D",-0.7530827713577,0.576290918159056,-0.332863575191775,-0.615122156494612,-1.62109497741136,-0.901644260868597,-0.670750660795605,-1.01863309950805,-1.25667205796548
"D",0.436496164021987,0.675024970749354,0.934779522269285,0.490110971118537,0.69656095598154,1.14502641505304,0.105042377367251,0.0138769348619326,-0.289255157288827
"H",-0.554819615461086,0.675024970749354,-0.430374582688779,-0.187570804456604,-0.778311001632127,-0.835622626161449,0.23434121706106,0.83988496235792,-0.652971506489405
"A",-1.34787223904754,-0.213581502563334,-0.917929620173802,0.110994344537833,0.275168968091921,0.154701894445792,0.23434121706106,0.0138769348619326,0.810013842551112
"H",-0.7530827713577,-1.99079444918871,-1.99055070264085,0.213267094297375,0.485864962036729,0.352766798567241,0.0619427641359809,-0.605629085760058,2.26123449566653
"D",0.238233008125372,0.576290918159056,0.349713477287257,-0.0497509649915842,0.485864962036729,0.55083170268869,0.19124160382979,-1.01863309950805,-0.481265448082407
"H",-0.158293303667857,-0.707251765514828,-0.722907605179793,-2.45661854840616,-0.356919013742506,-0.703579356747151,-1.31724485926465,-1.43163711325605,-0.280513213175231
"A",-1.34787223904754,-0.608517712924529,-1.11295163516781,-0.39549172528078,-0.356919013742506,-0.373471183211404,-0.541451821101795,-0.399127078886061,1.40544569604638
"A",0.436496164021987,-0.114847449973035,0.739757507275275,0.209201416456557,0.69656095598154,0.088680259738643,0.0619427641359809,0.83988496235792,-1.71311351071743
"D",-0.158293303667857,0.576290918159056,0.0571804547962436,0.15708352592347,-0.567615007687316,-0.307449548504252,-0.110455688789098,0.220378941735929,-0.115134183088487
"D",1.22954878760844,-0.805985818105126,0.934779522269285,1.25469236258421,1.53934493176078,2.00330766624598,0.837735802298836,-0.192625072012064,-1.05856552176057
"A",-0.7530827713577,0.675024970749354,0.0571804547962436,-0.364434995574099,-0.778311001632127,-0.505514452625702,-0.239754528482907,-0.812131092634055,0.280512728750195
"H",-0.951345927254315,0.28008876038816,-0.23535256769477,0.372102485066903,-0.356919013742506,-0.109384644382805,0.0619427641359809,0.426880948609926,1.59467564709205
"D",0.634759319918601,-1.39839013364692,-1.11295163516781,-0.16969817247504,-0.356919013742506,-0.109384644382805,-0.412152981407986,0.0138769348619326,-0.503909726869584
"H",0.238233008125372,1.16869523370085,1.61735657474832,-0.00681927801169102,0.69656095598154,0.682874972102988,-0.282854141714177,-0.812131092634055,0.046970409770821
"H",0.634759319918601,0.773759023339653,0.544735492281266,-0.412047101726843,-0.356919013742506,-0.439492817918553,0.27744083029233,0.426880948609926,-0.376239209865104
"H",-0.356556459564471,0.0826206552075621,0.349713477287257,0.0907538160457799,-0.778311001632127,-0.637557722039999,0.27744083029233,0.220378941735929,-0.304508476276669
"H",-2.140924862634,-0.213581502563334,-1.50299566515583,-1.23662853427111,-1.19970298952174,-1.62788224264724,-1.23104563280211,-1.43163711325605,-1.6005112825082
"A",0.238233008125372,-1.29965608105662,-0.722907605179793,-0.273941982354387,-0.356919013742506,-0.901644260868597,0.14814199059852,0.220378941735929,-0.172729083400465
"A",-0.951345927254315,-1.10218797587602,-2.67312775511988,-2.32974381554033,-1.83179097135617,-1.49583897323294,-2.00683867096497,-2.25764514075203,-1.04746113735479
"A",-1.34787223904754,-1.00345392328572,-0.917929620173802,-0.65691606783056,-0.356919013742506,-0.7696009914543,-0.412152981407986,-1.43163711325605,0.256155668850879
"H",-1.14960908315093,-1.59585823882752,-1.50299566515583,0.0587984545169494,-0.567615007687316,-0.241427913797104,-1.01554756664576,-0.812131092634055,-0.293997227139255
"H",0.634759319918601,0.0826206552075621,-0.917929620173802,0.351210402919149,0.275168968091921,0.41878843327439,0.19124160382979,0.220378941735929,-0.464355549025717
"A",-0.356556459564471,1.36616333888145,0.252202469790253,0.136323590616241,0.275168968091921,0.088680259738643,0.536038509679948,-0.192625072012064,-0.220086571933373
