"FTR","Home_Overall","Away_Overall","HGKPP","AGKPP","HCKPP","ACKPP","HSTKPP","ASTKPP","HForm","AForm","HSt","ASt","HStWeighted","AStWeighted","HTGD","ATGD","Home_Score","Away_Score"
"D",-0.869772246132439,-0.877323421129816,-0.384499188434403,0.122738895989807,-0.391589556538645,1.00765400707489,-0.178457297188146,0.155488303448856,-0.106411190090405,0.755927066955599,-0.505563045797245,0.293746960850364,-0.459843516422346,0.159435148674783,-0.773509526812886,-0.069558989115703,0.145093501904613,0.608024770665481
"D",-1.16136814466149,0.27326467215519,-1.23440897719304,-0.433647758542406,0.0341746757083625,-0.0811131534598417,0.101344046788253,-0.391043518866969,-0.290411160904592,-0.416527205760176,-0.802673439425146,-0.594242642687625,-0.92712617273316,-0.666939153371428,-0.0423119655453482,0.360728147513778,0.959766209858529,-0.674786934108119
"H",-0.869772246132439,-2.89085258437858,-0.667802451353949,-2.10280772213905,-0.817353788785652,1.14374990214173,-0.877960657129145,-0.800942385603837,-0.100045721713596,-0.87087890207821,0.385768135086468,-1.77822878073827,0.755091389985772,-1.49331345541764,-0.773509526812886,-1.66776835373949,0.413007523039168,0.669722856739767
"D",-0.578176347603393,-0.877323421129816,-0.384499188434403,-0.433647758542406,1.16954596170038,-0.897688523860888,-0.738059985140946,-0.527676474445925,-0.842303616702133,-0.0476883394983347,-1.39689422668096,1.18173656438835,-1.30095229778181,1.26126755140307,-0.773509526812886,-0.684254898586391,0.245105877084251,0.243897888694169
"H",2.33778263768707,-0.302029374487313,1.31532038908287,0.957318877788127,0.176096086457365,1.55203758734225,0.800847406729252,0.70202012576468,2.47390921866462,-0.562474836315677,1.57420970959809,-0.00224957366229594,1.22237404629659,-0.391481052689356,3.55274271068671,-0.192498171009841,1.54276677777073,-0.586491476365718
"H",-0.286580449074346,1.4238527654402,1.31532038908287,-0.433647758542406,-0.391589556538645,0.327174531740682,0.800847406729252,0.565387170185724,1.83875865136387,-0.385276221078156,1.87132010322599,0.293746960850364,1.97002629639389,-0.116022952007289,1.23728376667284,-0.00808939816863425,0.447620109021231,0.748882400642098
"H",-2.91094353583577,-1.16497044445107,-2.08431876595168,-1.82461439487294,1.02762455095138,-0.217209048526683,-0.877960657129145,-0.527676474445925,-0.973742713370435,-0.381138024296615,-1.69400462030886,-0.890239177200284,-1.48786536030614,-0.9423972540535,-1.74843960850294,-0.069558989115703,0.150862627402318,0.704749967525528
"H",-0.286580449074346,-0.877323421129816,-0.667802451353949,-0.711841085808513,0.176096086457365,-0.217209048526683,-0.598159313152746,-0.117777607709057,-0.735789393474331,0.121925331833497,-0.505563045797245,-0.594242642687625,-0.459843516422346,-0.575119786477406,-1.26097456765791,-0.807194080480528,0.279202289524818,-0.568871191509797
"H",-1.16136814466149,-0.302029374487313,-1.51771224011259,-0.1554544312763,0.176096086457365,0.735462216941205,-0.178457297188146,-0.391043518866969,-0.625484301272422,-0.319055723341178,-0.802673439425146,-0.00224957366229594,-1.20749576651965,0.343073882462833,-0.103245095650976,-1.23748121711001,0.392626363882498,0.556671309054292
"H",1.46299494209993,-2.89085258437858,-0.951105714273495,-1.54642106760683,0.0341746757083625,0.599366321874364,-0.738059985140946,-0.800942385603837,-0.628427004047443,-0.709264412410284,-0.505563045797245,-0.890239177200284,-0.740213110208832,-0.299661685795334,-0.103245095650976,-1.72923794468656,1.17276128127554,-0.35217481299879
"D",-0.869772246132439,-1.74026449109357,-0.384499188434403,0.122738895989807,-1.10119661028366,-0.0811131534598417,-0.598159313152746,-0.254410563288012,-0.24781205288377,-0.379803573186731,0.682878528714373,0.293746960850364,0.848547921247934,0.159435148674783,-0.65164326660163,-0.376906943851047,-0.665178141154655,0.00202581636078468
"A",-0.578176347603393,2.28679383540395,-0.101195925514857,0.957318877788127,0.176096086457365,-1.44207210412825,0.940748078717452,0.838653081343636,-0.936966451235576,2.47924548193334,-0.802673439425146,1.47773309890102,-1.02058270399532,1.35308691829709,-0.103245095650976,3.74155564960256,0.99407262483583,0.970971928321272
"H",0.296611347983747,-0.589676397808565,2.16523017784151,-0.433647758542406,0.743781729453375,1.27984579720857,1.22054942269385,-0.800942385603837,1.24783498977243,-0.607813702801453,2.4655408904818,-1.48223224622561,2.34385242144254,-1.12603598784155,1.29821689677847,-0.807194080480528,1.37650551431254,-1.10430798630574
"H",-0.869772246132439,-0.302029374487313,-0.951105714273495,-2.10280772213905,-0.533510967287647,-1.16988031399457,-0.318357969176346,-2.03063898581444,-0.267752174879042,-1.07701467881036,-0.505563045797245,-1.77822878073827,-0.92712617273316,-1.86059092299373,-0.834442656918515,-1.66776835373949,-0.177366545627975,0.575106943442915
"D",0.296611347983747,0.27326467215519,0.465410600324235,-0.711841085808513,0.45993890795537,-0.0811131534598417,0.940748078717452,0.155488303448856,1.69931007640619,-0.362233123212783,0.979988922342279,-0.29824610817496,1.50274364008308,-0.666939153371428,1.96848132794038,0.360728147513778,0.829889991296185,-0.0569683701713725
"H",-0.869772246132439,0.27326467215519,0.182107337404689,-1.26822774034073,-0.391589556538645,-0.353304943593524,-0.738059985140946,-0.254410563288012,0.297531231144129,0.255931319816706,0.385768135086468,-0.890239177200284,0.287808733674958,-0.758758520265451,-0.0423119655453482,0.360728147513778,0.412029995073262,0.575951851236296
"H",2.33778263768707,-0.877323421129816,0.748713863243781,-0.433647758542406,-0.391589556538645,-0.353304943593524,1.22054942269385,-0.391043518866969,2.83628469805706,-0.342127736505535,1.57420970959809,0.589743495363028,1.78311323386957,0.343073882462833,3.85740836121486,-0.684254898586391,1.92319104246473,-0.46417141526341
"D",-1.74455994171958,0.27326467215519,-0.951105714273495,2.34828551411866,1.02762455095138,1.00765400707489,-0.738059985140946,1.65845081481737,-0.287799470940839,1.30908598004308,-0.208452652169339,2.365722702439,0.00743913988846811,2.1794612203433,-0.346977616073489,1.52865037550808,0.952051167156126,0.0199430089207763
"H",-0.286580449074346,-1.16497044445107,-2.08431876595168,-1.26822774034073,-1.24311802103266,-0.217209048526683,-1.99716603303474,-0.527676474445925,-1.12032741058116,-0.36065086498132,-1.99111501393676,-0.890239177200284,-1.86169148535479,-0.299661685795334,-1.68750647839731,-0.069558989115703,0.4612675118171,1.90465459867612
"A",-0.578176347603393,-0.589676397808565,-0.667802451353949,-0.433647758542406,1.16954596170038,-0.353304943593524,-0.738059985140946,0.0188553478698993,-0.786675076718656,-1.07588262998919,-1.39689422668096,-0.890239177200284,-1.20749576651965,-1.49331345541764,-1.0172420472354,-0.253967761956909,1.16732673025793,0.485442258626102
"D",-0.286580449074346,-1.16497044445107,0.182107337404689,-0.711841085808513,0.601860318704372,0.735462216941205,0.241244718776453,0.838653081343636,-0.581337111337884,-0.641297527045306,-0.208452652169339,-0.00224957366229594,-0.179473922635856,-0.207842318901311,-1.26097456765791,-0.622785307639322,-0.502777131857773,1.13624733970153
"H",-0.286580449074346,0.27326467215519,1.03201712616333,0.67912555052202,-0.817353788785652,0.599366321874364,0.940748078717452,1.79508377039633,1.19413794601511,0.892828018695579,1.87132010322599,1.18173656438835,1.40928710882091,0.893990083826973,1.3591500268841,1.95893751213757,0.277323510469738,0.370904196011965
"D",-2.91094353583577,-0.877323421129816,-1.51771224011259,-0.990034413074619,-0.10774673504064,-0.897688523860888,-1.01786132911734,-0.254410563288012,-0.858817437378091,-0.273724871678973,-0.802673439425146,-0.594242642687625,-0.553300047684508,-0.116022952007289,-1.87030586871419,-0.807194080480528,0.315277381626301,0.314152519213919
"D",-1.16136814466149,-1.74026449109357,-0.667802451353949,-0.711841085808513,-0.10774673504064,1.27984579720857,-0.318357969176346,-0.527676474445925,-0.610915728594025,0.189963005483896,-0.802673439425146,-0.29824610817496,-0.553300047684508,-0.207842318901311,-0.103245095650976,-0.376906943851047,1.25677326112842,1.4796829430627
"A",-1.16136814466149,-2.89085258437858,-0.101195925514857,-0.990034413074619,1.02762455095138,1.27984579720857,1.22054942269385,-0.391043518866969,-0.583813052478535,-0.692830418663467,0.385768135086468,-0.594242642687625,-0.272930453898018,-0.575119786477406,-0.590710136496002,-1.91364671752777,0.512057260715114,0.295543616927801
"D",-0.578176347603393,1.4238527654402,-0.667802451353949,0.400932223255914,-0.67543237803665,-0.761592628794048,-0.318357969176346,-0.117777607709057,-0.887370297644992,-0.0340360128194167,-0.802673439425146,0.589743495363028,-0.36638698516018,0.80217071693295,-0.164178225756605,0.176319374672572,1.62548111875255,0.908212179191902
"H",0.296611347983747,2.28679383540395,1.59862365200242,-0.1554544312763,1.31146737244938,-0.217209048526683,1.78015211064665,1.11191899250155,0.89998671200818,2.89338740483743,1.87132010322599,1.47773309890102,1.40928710882091,1.90400311966123,1.54194941720098,3.92596442244377,0.339388272875649,-0.791755660727191
"H",-0.869772246132439,-0.302029374487313,-0.384499188434403,-1.26822774034073,-0.391589556538645,-0.217209048526683,0.241244718776453,-0.800942385603837,-0.413997887407223,-0.354798951115853,-0.208452652169339,-1.48223224622561,0.00743913988846811,-1.40149408852362,-0.773509526812886,-0.499846125745184,0.510825622010117,0.56637594703699
"D",0.296611347983747,-0.589676397808565,-0.101195925514857,-0.433647758542406,0.743781729453375,0.599366321874364,0.800847406729252,-0.254410563288012,0.280442508858192,-0.981008369971119,0.385768135086468,-1.48223224622561,0.00743913988846811,-1.49331345541764,1.90754819783475,-1.11454203521587,1.23403302747077,-1.04594906521819
"A",-0.869772246132439,-0.302029374487313,-0.951105714273495,0.67912555052202,-0.391589556538645,-0.625496733727206,-0.738059985140946,0.428754214606768,-0.597743792979246,1.75370480792835,0.385768135086468,1.77372963341368,-0.36638698516018,1.44490628519111,-0.712576396707258,1.40571119361395,0.442798080523864,1.70057538232836
"A",-0.869772246132439,-0.302029374487313,0.182107337404689,-1.26822774034073,-0.10774673504064,-1.85035978932878,-1.29766267309374,-1.21084125234071,0.837236053200802,-0.840614620246778,0.385768135086468,-1.18623571171295,0.9420044525101,-0.575119786477406,0.0795542946659081,-1.66776835373949,1.95323483315582,2.38760875714102
"D",-0.286580449074346,-1.16497044445107,-0.667802451353949,-0.433647758542406,-2.09464648552667,1.41594169227541,-1.01786132911734,0.70202012576468,-0.101776868582491,-0.85294789745623,-0.208452652169339,-0.594242642687625,0.66163485872361,-1.12603598784155,-1.56564021818605,-0.684254898586391,1.26866626259593,-0.548282425378288
"A",2.33778263768707,-1.16497044445107,-0.101195925514857,-0.711841085808513,-0.10774673504064,0.0549827416069996,0.800847406729252,-0.800942385603837,1.70305529601508,-0.383320797758856,1.57420970959809,-0.594242642687625,0.9420044525101,-0.575119786477406,3.79647523110923,-0.131028580062772,1.777450002956,0.67563125503315
"H",1.46299494209993,-0.877323421129816,-0.101195925514857,-0.990034413074619,-0.533510967287647,-0.897688523860888,-0.458258641164546,-0.800942385603837,-0.252975785677365,-0.861741939700882,0.0886577414585668,-0.594242642687625,0.568178327461448,-1.21785535473557,0.201420554877165,-0.807194080480528,0.558163970153443,1.48576850872219
"H",-0.286580449074346,-0.589676397808565,-1.51771224011259,-0.433647758542406,-0.67543237803665,-0.217209048526683,-0.738059985140946,-0.117777607709057,-0.606754388744769,-0.631757625908515,-1.39689422668096,-0.890239177200284,-1.48786536030614,-0.391481052689356,-0.529777006390374,-0.192498171009841,0.364221679169394,0.273913535900016
"D",-0.578176347603393,-0.877323421129816,-0.384499188434403,-0.433647758542406,0.318017497206368,0.0549827416069996,0.381145390764653,0.428754214606768,-0.540996706639954,-0.173185263198628,-1.09978383305305,0.293746960850364,-1.11403923525748,0.710351350038924,-1.07817517734103,-0.74572448953346,0.503583116342864,0.44094197724731
"H",-0.286580449074346,0.27326467215519,0.748713863243781,1.79189885958645,-0.391589556538645,1.55203758734225,0.940748078717452,1.79508377039633,2.17817233035531,2.13674238285421,1.87132010322599,1.77372963341368,1.78311323386957,1.44490628519111,1.48101628709536,1.65158955740222,0.70657145057255,-0.0345022480574334
"H",-0.286580449074346,-0.877323421129816,0.465410600324235,0.122738895989807,0.885703140202378,-0.217209048526683,0.241244718776453,-0.800942385603837,-0.808826794761084,0.0441161076073943,-0.802673439425146,-0.00224957366229594,-0.92712617273316,0.0676157817807608,-1.32190769776354,-0.00808939816863425,-0.484011314555291,1.94510845676832
"H",-1.74455994171958,0.27326467215519,-0.951105714273495,-0.990034413074619,1.02762455095138,-0.0811131534598417,-0.598159313152746,-0.664309430024881,-0.00245839559321314,-0.039384371478514,-0.208452652169339,-0.29824610817496,-0.179473922635856,-0.0242035851132617,-0.346977616073489,0.29925855656671,1.08683931834238,1.52130633605064
"A",-1.16136814466149,-0.589676397808565,-0.384499188434403,-0.711841085808513,0.318017497206368,0.0549827416069996,-0.598159313152746,-0.117777607709057,0.669294328813967,-0.459022027301958,0.0886577414585668,-1.18623571171295,0.474721796199287,-1.03421662094752,-0.0423119655453482,-1.11454203521587,0.773918152104335,0.81736258054923
"H",-1.16136814466149,2.28679383540395,-0.384499188434403,-0.433647758542406,1.73723160469639,0.191078636673841,1.22054942269385,0.975286036922592,-0.576064338513989,0.59068080724798,-1.09978383305305,0.589743495363028,-1.02058270399532,-0.299661685795334,-0.65164326660163,3.74155564960256,0.197000088409125,0.95452931086453
"D",-0.869772246132439,-0.302029374487313,-1.51771224011259,-1.26822774034073,-0.817353788785652,-1.16988031399457,-1.43756334508194,-1.21084125234071,-0.967245350880823,-0.446195313797432,-1.39689422668096,-0.890239177200284,-1.5813218915683,-0.391481052689356,-0.895375787024143,-0.438376534798116,0.914263712074709,0.748698487228676
"H",0.296611347983747,-0.589676397808565,0.748713863243781,-0.433647758542406,2.1629958369434,-0.761592628794048,0.940748078717452,-0.254410563288012,1.16499934473046,-0.847325991863824,0.979988922342279,-0.890239177200284,0.38126526493712,-0.758758520265451,1.48101628709536,-0.315437352903978,-0.148369518582341,1.40305845738214
"H",-0.869772246132439,-1.74026449109357,0.182107337404689,-0.433647758542406,-0.10774673504064,0.599366321874364,-0.877960657129145,-0.664309430024881,-0.323082897930602,0.318650881117367,-0.208452652169339,0.589743495363028,-0.459843516422346,0.526712616250878,-0.103245095650976,-0.253967761956909,2.04578770806304,2.57834455930964
"H",-0.286580449074346,-0.302029374487313,0.748713863243781,-0.433647758542406,0.885703140202378,-1.71426389426194,0.521046062752853,-0.117777607709057,-0.343309610774236,-0.406077903710338,0.0886577414585668,-0.00224957366229594,0.100895671150634,0.434893249356855,-1.20004143755228,-1.60629876279242,0.633049543245717,0.99812143008822
"H",0.296611347983747,1.4238527654402,0.182107337404689,0.400932223255914,0.176096086457365,0.0549827416069996,0.381145390764653,-0.254410563288012,0.157789269925764,-0.188762667907238,0.385768135086468,0.885740029875692,0.38126526493712,1.16944818450904,2.02941445804601,0.29925855656671,0.488131513244924,0.291295964293558
"H",2.33778263768707,-0.877323421129816,-0.951105714273495,0.122738895989807,1.31146737244938,-0.489400838660365,0.521046062752853,-0.391043518866969,0.0655833601687263,0.134712582865691,-0.208452652169339,0.589743495363028,-1.02058270399532,0.251254515568806,3.67460897089797,-0.00808939816863425,0.409542767175908,1.02527510565889
"H",1.46299494209993,-0.877323421129816,0.465410600324235,-0.711841085808513,0.0341746757083625,0.0549827416069996,-0.178457297188146,0.155488303448856,-0.488684742194507,-0.634408641002297,0.979988922342279,0.293746960850364,0.38126526493712,-0.299661685795334,0.262353684982793,-0.868663671427597,1.2949439813318,-0.490052095434268
"H",-0.286580449074346,0.27326467215519,-1.23440897719304,0.400932223255914,-0.533510967287647,2.23251706267646,-1.29766267309374,0.70202012576468,-0.572424124081548,1.15199981919726,-0.505563045797245,0.885740029875692,-0.179473922635856,0.710351350038924,-0.407910746179117,1.59011996645515,-0.34831950351652,0.491442499985989
"D",-1.74455994171958,0.27326467215519,-1.23440897719304,0.122738895989807,1.02762455095138,0.191078636673841,-0.877960657129145,0.292121259027812,-0.127859160999852,0.420340156999333,-0.208452652169339,0.293746960850364,-0.179473922635856,0.893990083826973,-0.346977616073489,2.0818766940317,1.41637497284011,0.853146395766568
"H",-0.286580449074346,0.27326467215519,-0.101195925514857,-0.711841085808513,-1.81080366402867,0.463270426807523,0.101344046788253,-1.48410716349862,-0.643219236615951,-0.272458360490081,0.0886577414585668,-0.00224957366229594,-0.0860173913736938,0.343073882462833,-1.62657334829168,0.237788965619641,-0.488729675910643,0.129002404092366
"H",-0.578176347603393,-1.16497044445107,-0.384499188434403,0.122738895989807,-0.67543237803665,1.00765400707489,-0.318357969176346,1.11191899250155,0.247807370504981,-0.0138747023859339,-0.505563045797245,-0.594242642687625,0.194352202412796,-0.0242035851132617,-1.0172420472354,-0.622785307639322,1.3878385140502,0.805184002462646
"H",-0.578176347603393,-0.877323421129816,-0.951105714273495,-1.82461439487294,0.176096086457365,-0.625496733727206,-0.598159313152746,-1.62074011907757,-0.956994062229234,-0.818192826563307,-0.802673439425146,-1.48223224622561,-1.02058270399532,-1.40149408852362,-0.407910746179117,-0.930133262374666,0.384133535559727,-0.18891321132032
"A",-0.286580449074346,-1.16497044445107,0.182107337404689,-0.433647758542406,-0.249668145789642,-0.353304943593524,0.521046062752853,-1.07420829676175,3.71672396366884,-0.0619002681066019,1.87132010322599,-0.00224957366229594,2.15693935891822,-0.299661685795334,1.7856819376235,-0.131028580062772,0.197348067195328,0.402738198025654
"H",2.62937853621612,0.848558718797693,2.16523017784151,0.122738895989807,0.885703140202378,0.0549827416069996,1.36045009468205,-0.254410563288012,2.25391224949877,0.967196064536676,2.4655408904818,1.18173656438835,2.34385242144254,1.07762881761502,0.810751855933446,0.360728147513778,1.13488990949506,0.110003549048599
"H",-2.03615584024863,-0.589676397808565,-0.951105714273495,-0.433647758542406,-0.533510967287647,-0.217209048526683,-1.43756334508194,-0.391043518866969,-0.153001757087073,-0.236060460291303,-0.208452652169339,-0.00224957366229594,-0.179473922635856,0.159435148674783,-0.103245095650976,-0.069558989115703,0.202952433385357,-0.110153369207275
"A",-1.74455994171958,-0.302029374487313,-1.23440897719304,-0.1554544312763,-1.38503943178166,-1.30597620906141,-1.15776200110554,-0.664309430024881,1.02258361168655,-0.146467521793567,0.979988922342279,-0.00224957366229594,1.03546098377226,0.159435148674783,-0.0423119655453482,-0.131028580062772,1.37705052201893,0.26179917799465
"A",-0.578176347603393,-0.302029374487313,-0.951105714273495,-0.711841085808513,0.176096086457365,1.68813348240909,-0.877960657129145,0.565387170185724,-1.00162293325896,-1.11669825169108,-1.69400462030886,-2.07422531525094,-1.76823495409262,-1.95241028988776,-0.468843876284745,-0.499846125745184,-0.177147894749737,0.512428387866174
"D",0.00501544945470034,1.4238527654402,-0.951105714273495,2.90467216865087,0.45993890795537,-0.761592628794048,-1.29766267309374,1.79508377039633,-0.872271899477562,1.86868334210614,-1.69400462030886,2.365722702439,-1.5813218915683,2.1794612203433,-0.346977616073489,0.913954466037397,0.501384381295045,0.841448634434081
"A",-0.578176347603393,-0.0143823511660618,-0.384499188434403,-0.990034413074619,-1.24311802103266,0.327174531740682,-0.598159313152746,-0.937575341182793,-0.913644631646126,0.00567090934965387,-0.802673439425146,-1.48223224622561,-0.64675657894667,-1.30967472162959,-0.164178225756605,-0.376906943851047,0.408302995363253,1.30520957834412
"A",-0.286580449074346,0.560911695476441,0.182107337404689,-0.433647758542406,-0.533510967287647,-0.0811131534598417,-0.318357969176346,0.292121259027812,0.696123958582603,0.742948740389385,0.979988922342279,0.885740029875692,1.03546098377226,1.44490628519111,-0.0423119655453482,0.237788965619641,0.463565328020277,1.08493377990992
"A",-0.578176347603393,2.5744408587252,0.465410600324235,2.07009218685255,0.0341746757083625,0.463270426807523,-0.458258641164546,1.65845081481737,-0.477026096709469,2.77675743274419,0.682878528714373,2.365722702439,0.100895671150634,2.1794612203433,0.201420554877165,1.03689364793153,1.1558355877777,0.925814368387808
"A",-0.286580449074346,0.560911695476441,-0.101195925514857,-0.433647758542406,1.02762455095138,-0.353304943593524,1.22054942269385,0.428754214606768,-1.00162293325896,-0.952150499263831,-1.09978383305305,-1.18623571171295,-0.459843516422346,-0.575119786477406,-0.346977616073489,-0.499846125745184,1.47552571161281,1.74700911007959
"A",-0.578176347603393,0.27326467215519,-0.101195925514857,-1.54642106760683,-0.67543237803665,1.41594169227541,-0.038556625199947,-0.391043518866969,-0.52231855717444,-0.295478361356125,0.0886577414585668,-0.29824610817496,-0.36638698516018,-0.299661685795334,-0.103245095650976,-0.253967761956909,-0.331916286004584,0.154596910196291
"D",0.87980314504184,-0.589676397808565,-0.101195925514857,-1.26822774034073,-0.67543237803665,-0.761592628794048,-0.318357969176346,-1.21084125234071,0.33332618414536,-1.11669825169108,0.385768135086468,-2.07422531525094,0.194352202412796,-1.95241028988776,0.140487424771536,-0.622785307639322,-0.822784718449505,0.13172584410171
"D",1.46299494209993,-2.02791151441482,2.16523017784151,-0.990034413074619,-0.533510967287647,-0.625496733727206,1.50035076667025,-1.62074011907757,1.10504469270663,0.111906978462942,1.87132010322599,0.293746960850364,1.40928710882091,0.526712616250878,0.932618116144703,-0.069558989115703,-0.217034929421085,0.468959833169217
"D",-0.286580449074346,-0.589676397808565,1.03201712616333,-0.433647758542406,1.02762455095138,-0.217209048526683,0.660946734741052,-0.254410563288012,-0.260363115125631,-0.104794827046601,0.385768135086468,-0.00224957366229594,0.00743913988846811,0.343073882462833,0.262353684982793,-0.00808939816863425,-0.242533515710293,-0.0427904014158146
"A",-1.45296404319053,-0.589676397808565,-0.667802451353949,-0.1554544312763,-1.38503943178166,0.327174531740682,-1.57746401707014,-0.937575341182793,0.508302317065572,-0.785536620922646,0.385768135086468,-0.29824610817496,0.38126526493712,-0.850577887159474,-0.0423119655453482,-0.00808939816863425,0.598599618294314,-0.20419546321244
"H",-0.286580449074346,-0.589676397808565,-0.951105714273495,-0.433647758542406,-1.10119661028366,-0.761592628794048,-1.15776200110554,-0.527676474445925,-0.62003518659613,-0.814128339408313,-1.69400462030886,-0.29824610817496,-1.39440882904397,-1.12603598784155,-0.590710136496002,-0.315437352903978,1.22311413992865,0.320270162591071
"H",-0.286580449074346,-0.302029374487313,-0.384499188434403,-0.711841085808513,-0.533510967287647,-0.0811131534598417,0.381145390764653,-0.527676474445925,-0.096380539056977,-0.0449635591368426,0.0886577414585668,-0.00224957366229594,0.287808733674958,-0.0242035851132617,0.01862116456028,-0.131028580062772,0.229590194860654,0.838884212123073
"D",0.00501544945470034,-0.302029374487313,-0.384499188434403,-0.433647758542406,0.743781729453375,1.82422937747593,-0.318357969176346,1.38518490365946,0.218641443788078,-1.11669825169108,-0.505563045797245,-1.18623571171295,0.00743913988846811,-0.850577887159474,-0.225111355862233,-0.499846125745184,0.581346664877442,-0.0220332314782941
"H",-1.45296404319053,-0.302029374487313,-1.23440897719304,0.957318877788127,-0.10774673504064,0.871558112008047,-1.29766267309374,0.428754214606768,0.0978659083725448,-0.259297944644919,0.385768135086468,0.293746960850364,-0.0860173913736938,-0.391481052689356,-0.103245095650976,0.237788965619641,0.588725506706466,-0.524441765577708
"H",0.588207246512793,0.848558718797693,0.182107337404689,-0.1554544312763,-0.249668145789642,-0.0811131534598417,0.381145390764653,-0.117777607709057,-0.826979439012591,-0.218448525965971,-0.208452652169339,0.293746960850364,0.66163485872361,-0.207842318901311,-0.346977616073489,0.114849783725503,0.565895443958605,0.167250418324424
"H",2.62937853621612,1.4238527654402,2.44853344076106,1.51370553232034,0.885703140202378,-0.0811131534598417,2.75945681456405,0.838653081343636,3.30383065695839,0.674153039294244,2.4655408904818,1.18173656438835,2.34385242144254,0.526712616250878,1.23728376667284,0.913954466037397,1.370276592282,0.855989456976223
"D",0.588207246512793,-0.589676397808565,-0.951105714273495,-0.433647758542406,1.31146737244938,-0.897688523860888,0.101344046788253,0.0188553478698993,0.0281529206896088,-1.06116029224402,-0.208452652169339,-1.18623571171295,0.66163485872361,-1.12603598784155,-0.0423119655453482,-0.315437352903978,0.294375349867203,-0.813020853338015
"A",0.588207246512793,-0.589676397808565,-0.384499188434403,-0.433647758542406,-0.249668145789642,-1.16988031399457,0.381145390764653,0.292121259027812,1.53237820769359,-0.161690055764759,1.57420970959809,-0.00224957366229594,2.06348282765605,-0.391481052689356,0.323286815088421,-0.131028580062772,3.38652511746732,0.694363136017346
"A",-0.578176347603393,1.4238527654402,-0.101195925514857,0.957318877788127,0.176096086457365,-0.217209048526683,-0.738059985140946,0.565387170185724,-0.151867720163706,0.0276341538220253,-0.208452652169339,0.293746960850364,0.100895671150634,-0.483300419583379,0.0795542946659081,0.668076102249122,0.618410795468391,-0.349978212764771
"A",-0.286580449074346,0.560911695476441,-0.101195925514857,0.400932223255914,1.31146737244938,-0.761592628794048,0.241244718776453,0.0188553478698993,-0.538842906619804,-0.517297653540824,-0.505563045797245,0.589743495363028,-1.02058270399532,1.35308691829709,0.140487424771536,-0.253967761956909,-1.40960001354091,1.28890893594652
"D",-0.286580449074346,0.560911695476441,-0.951105714273495,-0.711841085808513,-0.391589556538645,1.68813348240909,-1.15776200110554,0.565387170185724,-0.386428117204709,-0.392767368048755,0.0886577414585668,-0.00224957366229594,-0.553300047684508,0.434893249356855,-0.286044485967861,-0.069558989115703,0.5076528963106,-0.43497786931052
"H",0.588207246512793,-0.302029374487313,-0.384499188434403,0.122738895989807,-0.249668145789642,-0.217209048526683,1.22054942269385,0.565387170185724,0.60817952956642,0.228317030484486,1.57420970959809,0.885740029875692,0.9420044525101,0.893990083826973,0.140487424771536,0.176319374672572,0.0678213863104924,0.534573611542162
"A",-0.578176347603393,2.5744408587252,-0.951105714273495,2.90467216865087,-0.533510967287647,0.327174531740682,-0.458258641164546,3.02478037060693,-0.933386962528045,3.66927825493379,-1.09978383305305,2.365722702439,-1.5813218915683,2.1794612203433,-0.346977616073489,1.46718078456102,-1.05364240719515,0.215770104624203
"H",0.87980314504184,-0.0143823511660618,-0.951105714273495,0.122738895989807,-0.10774673504064,0.599366321874364,-0.318357969176346,-0.117777607709057,-0.509794578555588,-0.290845427729196,-0.505563045797245,-0.594242642687625,-0.833669641470998,-0.116022952007289,0.01862116456028,-0.253967761956909,1.26569106648412,1.12599356806592
"H",-0.286580449074346,-1.45261746777232,-0.101195925514857,-0.990034413074619,1.8791530154454,-0.217209048526683,1.92005278263485,-1.21084125234071,-0.657881150914033,0.340604186892895,-0.802673439425146,0.293746960850364,-0.553300047684508,0.434893249356855,-0.468843876284745,-0.00808939816863425,0.104188689916692,1.31273578852598
"A",0.00501544945470034,-0.302029374487313,0.465410600324235,-1.82461439487294,0.318017497206368,-0.353304943593524,-0.318357969176346,-1.34747420791966,-0.561276558501972,-0.433909789431047,-0.505563045797245,-0.594242642687625,-0.459843516422346,-0.850577887159474,-0.346977616073489,-0.315437352903978,0.2145720211918,-1.08327240837951
"H",2.62937853621612,-0.589676397808565,2.7318367036806,-0.711841085808513,-0.391589556538645,0.0549827416069996,2.33975479859945,0.155488303448856,4.10051254454567,0.0510370975476977,2.4655408904818,-0.00224957366229594,2.34385242144254,-0.299661685795334,1.54194941720098,-0.00808939816863425,1.18555256896046,0.752913742329045
"A",-1.45296404319053,0.848558718797693,0.182107337404689,0.122738895989807,-1.66888225327967,-0.217209048526683,-0.877960657129145,0.428754214606768,0.115750414132899,-0.242339503547836,0.0886577414585668,-0.00224957366229594,0.38126526493712,-0.0242035851132617,0.01862116456028,0.114849783725503,-0.268712123594791,1.15068192875082
"A",-0.286580449074346,-0.302029374487313,-0.951105714273495,-1.54642106760683,-0.67543237803665,0.599366321874364,-0.877960657129145,-1.07420829676175,0.24330423393444,-0.824559646134651,0.0886577414585668,-1.48223224622561,0.9420044525101,-1.58513282231166,-0.468843876284745,-0.131028580062772,1.35042581699669,1.23343623443683
